ds,temp_max,temp_min,rainfall,humidity,wind_speed
2022-07-16,27.1,22.8,17.5,85.0,28.0
2022-07-17,27.7,22.7,4.0,83.0,27.3
2022-07-18,25.8,22.3,8.9,89.0,22.7
2022-07-19,25.5,22.1,1.4,87.0,24.0
2022-07-20,26.7,21.9,2.1,85.0,23.4
2022-07-21,28.1,21.9,2.0,83.0,22.0
2022-07-22,27.5,21.9,2.3,83.0,22.1
2022-07-23,26.1,22.3,6.8,85.0,24.3
2022-07-24,25.4,22.0,9.2,90.0,19.1
2022-07-25,25.3,22.2,2.1,88.0,18.4
2022-07-26,28.3,22.1,5.8,85.0,17.3
2022-07-27,27.4,22.0,15.2,89.0,14.7
2022-07-28,29.0,21.3,1.2,86.0,11.0
2022-07-29,29.7,22.2,9.1,86.0,10.5
2022-07-30,28.7,22.6,5.8,87.0,12.1
2022-07-31,29.5,21.3,1.2,83.0,17.4
2022-08-01,28.5,21.6,1.8,83.0,19.1
2022-08-02,28.4,22.2,1.0,82.0,17.1
2022-08-03,29.5,22.4,4.0,86.0,16.5
2022-08-04,29.4,22.3,18.9,89.0,14.8
2022-08-05,27.9,22.4,27.5,91.0,11.8
2022-08-06,27.6,22.4,9.6,88.0,21.0
2022-08-07,27.2,22.8,23.9,88.0,20.0
2022-08-08,25.8,22.6,14.3,89.0,23.4
2022-08-09,25.4,22.9,17.1,87.0,25.6
2022-08-10,26.0,22.5,10.8,86.0,31.7
2022-08-11,26.1,22.8,7.2,85.0,34.5
2022-08-12,26.1,22.6,5.7,85.0,34.4
2022-08-13,26.4,22.6,5.5,84.0,30.9
2022-08-14,26.7,22.6,2.3,84.0,29.2
2022-08-15,26.4,22.2,8.6,87.0,25.5
2022-08-16,25.2,22.2,10.8,88.0,27.8
2022-08-17,26.4,22.1,4.7,85.0,28.0
2022-08-18,26.9,22.2,2.6,84.0,27.9
2022-08-19,26.9,21.6,1.8,84.0,25.7
2022-08-20,26.9,22.2,1.1,84.0,26.4
2022-08-21,26.7,22.0,1.3,85.0,25.6
2022-08-22,26.1,22.5,2.4,85.0,31.0
2022-08-23,26.6,22.5,1.6,85.0,27.3
2022-08-24,26.8,21.9,2.0,84.0,23.8
2022-08-25,27.8,21.4,3.2,84.0,17.6
2022-08-26,28.1,21.3,1.2,83.0,18.5
2022-08-27,28.3,21.0,1.3,82.0,18.8
2022-08-28,28.7,20.3,0.5,82.0,16.0
2022-08-29,29.3,20.8,0.6,81.0,14.1
2022-08-30,30.1,20.9,9.3,83.0,11.7
2022-08-31,30.3,21.9,27.3,87.0,15.8
2022-09-01,28.8,21.7,4.4,89.0,12.2
2022-09-02,30.3,20.9,0.8,84.0,13.3
2022-09-03,30.8,21.3,3.7,85.0,13.7
2022-09-04,28.7,22.6,13.1,88.0,15.5
2022-09-05,26.2,22.5,1.0,89.0,10.7
2022-09-06,27.8,21.8,14.0,88.0,13.9
2022-09-07,29.2,21.4,10.3,88.0,12.1
2022-09-08,27.8,21.9,18.3,90.0,9.4
2022-09-09,28.7,22.0,16.4,90.0,13.6
2022-09-10,27.9,21.0,16.7,91.0,13.1
2022-09-11,29.8,22.0,8.0,89.0,11.5
2022-09-12,27.8,22.0,13.0,90.0,14.8
2022-09-13,25.6,22.8,15.1,89.0,23.9
2022-09-14,26.9,22.7,4.0,86.0,26.8
2022-09-15,26.7,22.4,4.5,85.0,33.5
2022-09-16,25.7,22.0,2.6,87.0,27.3
2022-09-17,27.2,21.6,3.9,85.0,20.3
2022-09-18,27.1,21.5,4.8,85.0,19.0
2022-09-19,25.7,20.8,1.1,86.0,21.6
2022-09-20,24.2,21.1,3.6,88.0,16.2
2022-09-21,26.5,20.5,4.2,86.0,17.3
2022-09-22,24.9,20.2,2.4,85.0,19.6
2022-09-23,27.1,20.2,0.9,83.0,20.2
2022-09-24,26.4,21.1,1.3,86.0,17.9
2022-09-25,27.4,21.1,1.7,85.0,15.5
2022-09-26,27.6,20.8,2.2,87.0,13.1
2022-09-27,27.5,20.1,1.7,86.0,13.4
2022-09-28,28.3,20.3,1.3,87.0,16.0
2022-09-29,28.4,21.1,6.8,90.0,14.6
2022-09-30,29.3,20.9,9.8,88.0,20.6
2022-10-01,29.3,21.4,3.1,88.0,21.1
2022-10-02,28.4,21.1,1.1,85.0,14.4
2022-10-03,28.2,20.7,0.4,82.0,11.5
2022-10-04,29.5,20.5,0.6,83.0,12.8
2022-10-05,29.5,20.9,0.4,81.0,15.7
2022-10-06,28.8,21.3,18.0,83.0,16.9
2022-10-07,26.9,21.6,11.0,88.0,17.7
2022-10-08,26.6,21.2,2.4,85.0,20.9
2022-10-09,30.0,20.3,0.0,81.0,13.7
2022-10-10,28.7,20.7,6.5,89.0,9.8
2022-10-11,29.1,21.4,4.6,89.0,9.6
2022-10-12,27.9,21.3,23.0,90.0,10.8
2022-10-13,28.1,20.8,7.4,88.0,15.1
2022-10-14,27.9,21.1,19.7,89.0,17.7
2022-10-15,28.3,20.3,0.1,82.0,18.4
2022-10-16,28.2,20.2,14.3,83.0,16.5
2022-10-17,28.6,21.1,20.1,89.0,15.3
2022-10-18,27.9,20.5,12.6,90.0,7.6
2022-10-19,27.9,21.0,3.4,89.0,10.8
2022-10-20,27.9,20.5,1.4,87.0,11.1
2022-10-21,27.1,20.3,1.9,89.0,14.1
2022-10-22,27.9,20.1,0.0,78.0,16.1
2022-10-23,27.4,17.1,0.0,69.0,13.6
2022-10-24,27.8,15.2,0.0,62.0,10.4
2022-10-25,28.1,15.2,0.0,64.0,8.9
2022-10-26,27.4,17.0,0.0,65.0,11.7
2022-10-27,27.2,17.8,0.0,62.0,14.5
2022-10-28,27.0,15.5,0.0,60.0,17.5
2022-10-29,27.7,14.8,0.0,58.0,16.6
2022-10-30,27.7,14.7,0.0,58.0,17.3
2022-10-31,27.3,17.3,0.0,56.0,13.6
2022-11-01,27.4,14.7,0.0,61.0,14.2
2022-11-02,28.7,17.5,0.0,66.0,13.8
2022-11-03,29.3,17.3,0.0,60.0,17.3
2022-11-04,29.2,15.3,0.0,61.0,15.5
2022-11-05,29.3,16.3,0.0,58.0,12.4
2022-11-06,29.6,17.1,0.0,53.0,12.4
2022-11-07,29.5,17.3,0.0,53.0,9.2
2022-11-08,29.8,17.8,0.0,54.0,11.1
2022-11-09,29.6,18.6,0.0,53.0,12.1
2022-11-10,29.1,14.8,0.0,50.0,19.6
2022-11-11,29.4,16.4,0.0,54.0,21.3
2022-11-12,29.2,16.8,0.0,59.0,18.4
2022-11-13,29.3,16.7,0.0,59.0,15.5
2022-11-14,30.3,18.2,0.0,62.0,11.8
2022-11-15,29.8,18.2,0.0,61.0,7.6
2022-11-16,28.5,16.4,0.0,60.0,9.5
2022-11-17,28.7,17.3,0.0,54.0,12.9
2022-11-18,27.9,14.8,0.0,51.0,13.9
2022-11-19,26.9,14.6,0.0,53.0,12.6
2022-11-20,26.3,13.0,0.0,51.0,13.8
2022-11-21,26.6,14.4,0.0,50.0,10.9
2022-11-22,28.6,15.9,0.0,53.0,9.4
2022-11-23,29.4,17.2,0.0,57.0,12.6
2022-11-24,30.0,17.7,0.0,59.0,11.5
2022-11-25,30.2,18.2,0.0,62.0,9.3
2022-11-26,30.1,19.5,0.0,68.0,10.9
2022-11-27,30.0,19.9,0.0,70.0,9.0
2022-11-28,29.9,18.1,0.0,67.0,12.1
2022-11-29,30.5,17.5,0.0,60.0,11.2
2022-11-30,29.4,16.2,0.0,56.0,9.7
2022-12-01,28.8,16.0,0.0,46.0,9.7
2022-12-02,30.1,15.6,0.0,54.0,11.9
2022-12-03,30.6,18.3,0.0,60.0,8.2
2022-12-04,29.9,19.1,0.5,71.0,10.4
2022-12-05,29.7,19.8,0.0,69.0,10.0
2022-12-06,30.0,19.1,0.0,61.0,11.8
2022-12-07,30.0,16.5,0.0,62.0,10.4
2022-12-08,29.0,16.1,0.0,63.0,11.5
2022-12-09,27.6,12.0,0.0,48.0,15.8
2022-12-10,28.7,12.5,0.0,45.0,10.0
2022-12-11,29.4,16.0,0.0,61.0,11.3
2022-12-12,28.4,19.5,0.1,76.0,17.0
2022-12-13,28.0,20.2,0.0,76.0,22.2
2022-12-14,29.7,20.3,0.0,70.0,18.4
2022-12-15,29.4,19.8,0.3,68.0,14.0
2022-12-16,31.0,19.4,0.0,64.0,9.9
2022-12-17,30.0,19.3,0.0,62.0,12.7
2022-12-18,30.5,19.5,0.0,60.0,11.6
2022-12-19,29.5,17.5,0.0,55.0,10.1
2022-12-20,30.0,15.2,0.0,49.0,10.8
2022-12-21,30.7,15.4,0.0,47.0,8.4
2022-12-22,30.6,15.9,0.0,53.0,7.8
2022-12-23,30.6,16.1,0.0,56.0,11.1
2022-12-24,30.4,15.1,0.0,52.0,10.9
2022-12-25,30.2,13.3,0.0,49.0,12.1
2022-12-26,30.2,14.9,0.0,57.0,11.1
2022-12-27,30.8,17.7,0.0,60.0,8.3
2022-12-28,30.9,16.9,0.0,56.0,13.4
2022-12-29,30.5,16.2,0.0,55.0,10.2
2022-12-30,30.4,17.7,0.0,50.0,9.4
2022-12-31,30.3,17.1,0.0,54.0,13.8
2023-01-01,30.3,14.6,0.0,56.0,9.3
2023-01-02,30.2,14.9,0.0,49.0,8.4
2023-01-03,30.3,17.2,0.0,51.0,12.7
2023-01-04,29.8,15.7,0.0,62.0,8.7
2023-01-05,29.7,16.8,0.0,62.0,12.9
2023-01-06,28.9,17.6,0.0,62.0,17.4
2023-01-07,28.2,17.8,0.0,67.0,15.8
2023-01-08,27.6,16.5,0.0,58.0,10.4
2023-01-09,27.6,15.3,0.0,41.0,10.0
2023-01-10,28.6,14.7,0.0,35.0,10.7
2023-01-11,30.0,12.9,0.0,41.0,11.8
2023-01-12,29.7,15.5,0.0,43.0,12.7
2023-01-13,29.0,14.0,0.0,62.0,12.7
2023-01-14,30.1,12.9,0.0,67.0,14.2
2023-01-15,30.8,14.9,0.0,57.0,12.4
2023-01-16,31.0,13.1,0.0,55.0,15.8
2023-01-17,30.8,13.2,0.0,56.0,10.8
2023-01-18,30.6,16.6,0.0,49.0,10.9
2023-01-19,31.0,16.4,0.0,45.0,13.4
2023-01-20,30.6,15.8,0.0,46.0,11.9
2023-01-21,29.8,15.7,0.0,48.0,11.7
2023-01-22,30.0,14.9,0.0,48.0,15.9
2023-01-23,29.9,14.2,0.0,53.0,12.1
2023-01-24,30.6,15.2,0.0,61.0,16.4
2023-01-25,29.9,14.9,0.2,60.0,13.8
2023-01-26,29.9,17.4,0.5,58.0,12.9
2023-01-27,31.4,17.6,0.0,53.0,14.6
2023-01-28,31.3,16.3,0.0,42.0,16.2
2023-01-29,31.3,15.3,0.0,62.0,15.9
2023-01-30,30.7,18.2,0.0,65.0,9.3
2023-01-31,30.2,17.5,0.0,58.0,15.6
2023-02-01,29.2,17.9,0.1,58.0,16.7
2023-02-02,30.2,17.0,0.0,55.0,16.9
2023-02-03,29.9,15.9,0.0,43.0,13.0
2023-02-04,31.2,14.5,0.0,40.0,8.8
2023-02-05,31.7,17.3,0.0,39.0,8.0
2023-02-06,32.7,15.0,0.0,41.0,14.8
2023-02-07,32.0,16.4,0.0,43.0,10.0
2023-02-08,32.6,16.8,0.0,40.0,10.1
2023-02-09,33.5,16.3,0.0,37.0,10.1
2023-02-10,33.8,18.9,0.0,30.0,8.5
2023-02-11,34.0,18.5,0.0,29.0,12.7
2023-02-12,33.9,18.4,0.0,28.0,13.9
2023-02-13,32.7,15.0,0.0,32.0,15.5
2023-02-14,32.6,16.0,0.0,28.0,11.4
2023-02-15,33.4,16.9,0.0,22.0,12.4
2023-02-16,34.8,18.1,0.0,24.0,19.1
2023-02-17,34.7,18.1,0.0,26.0,15.1
2023-02-18,34.0,19.3,0.0,23.0,13.1
2023-02-19,33.6,16.4,0.0,26.0,15.5
2023-02-20,34.7,18.0,0.0,30.0,13.2
2023-02-21,34.9,17.5,0.0,33.0,11.2
2023-02-22,34.9,20.1,0.0,29.0,10.3
2023-02-23,35.0,20.6,0.0,28.0,11.4
2023-02-24,34.6,18.1,0.0,24.0,12.5
2023-02-25,34.4,19.2,0.0,23.0,11.5
2023-02-26,34.6,18.6,0.0,24.0,10.5
2023-02-27,35.2,20.5,0.0,24.0,19.1
2023-02-28,34.7,18.3,0.0,25.0,12.3
2023-03-01,34.4,17.4,0.0,25.0,18.4
2023-03-02,34.5,20.3,0.0,28.0,14.9
2023-03-03,34.9,20.0,0.0,29.0,18.6
2023-03-04,35.9,21.6,0.0,28.0,13.6
2023-03-05,36.2,21.6,0.0,30.0,11.5
2023-03-06,34.5,20.6,1.7,42.0,18.6
2023-03-07,29.6,17.6,0.3,51.0,15.3
2023-03-08,32.6,17.6,0.0,42.0,13.5
2023-03-09,32.9,19.7,0.0,33.0,14.4
2023-03-10,33.6,19.6,0.0,32.0,12.9
2023-03-11,34.2,19.9,0.0,31.0,16.2
2023-03-12,34.7,20.9,0.0,32.0,16.9
2023-03-13,34.9,22.0,0.0,36.0,15.0
2023-03-14,35.3,20.6,0.0,37.0,18.3
2023-03-15,32.8,20.6,0.0,39.0,16.9
2023-03-16,32.2,19.2,9.2,64.0,14.3
2023-03-17,31.3,18.8,0.1,62.0,18.7
2023-03-18,31.1,18.4,0.0,58.0,16.9
2023-03-19,31.3,17.9,0.0,58.0,21.3
2023-03-20,30.4,17.6,0.0,58.0,18.5
2023-03-21,30.5,17.0,1.0,59.0,18.0
2023-03-22,30.6,17.5,0.0,59.0,18.1
2023-03-23,31.6,17.9,0.0,61.0,18.2
2023-03-24,33.5,17.7,0.0,54.0,19.3
2023-03-25,33.9,17.6,0.0,51.0,18.3
2023-03-26,33.3,16.4,0.0,48.0,17.6
2023-03-27,33.7,16.4,0.0,55.0,15.5
2023-03-28,34.1,17.0,0.0,53.0,15.1
2023-03-29,35.3,18.1,0.0,52.0,19.4
2023-03-30,32.8,17.4,0.0,59.0,18.6
2023-03-31,31.2,19.1,0.0,64.0,18.9
2023-04-01,33.6,17.6,0.0,55.0,16.8
2023-04-02,33.8,17.7,0.0,60.0,19.0
2023-04-03,34.5,17.3,0.0,62.0,17.9
2023-04-04,36.0,19.4,0.0,57.0,22.0
2023-04-05,36.1,20.1,0.0,50.0,19.8
2023-04-06,36.0,22.6,0.0,37.0,16.5
2023-04-07,36.0,22.6,3.7,45.0,18.0
2023-04-08,32.8,20.9,1.3,61.0,21.9
2023-04-09,35.6,22.3,7.6,60.0,19.6
2023-04-10,34.9,22.3,0.0,50.0,14.3
2023-04-11,36.7,22.5,0.0,45.0,21.1
2023-04-12,36.2,22.8,0.0,39.0,12.3
2023-04-13,37.5,24.4,0.6,33.0,15.4
2023-04-14,36.7,23.6,0.0,35.0,15.5
2023-04-15,35.9,23.7,0.0,46.0,30.4
2023-04-16,36.8,21.5,0.2,48.0,26.2
2023-04-17,36.8,23.0,0.5,41.0,15.8
2023-04-18,37.2,22.6,0.0,39.0,25.1
2023-04-19,38.6,24.4,0.1,31.0,14.3
2023-04-20,37.3,22.9,0.0,37.0,21.7
2023-04-21,35.9,21.1,0.0,36.0,20.7
2023-04-22,34.7,20.9,0.0,43.0,20.9
2023-04-23,35.2,19.4,0.0,51.0,18.4
2023-04-24,37.3,21.0,0.0,45.0,18.5
2023-04-25,37.6,22.5,0.0,49.0,27.7
2023-04-26,34.3,20.9,0.0,60.0,20.9
2023-04-27,34.7,21.8,0.2,60.0,16.7
2023-04-28,34.3,23.0,0.3,59.0,21.6
2023-04-29,34.0,21.4,0.1,57.0,19.5
2023-04-30,34.7,21.4,0.0,55.0,24.6
2023-05-01,33.8,20.2,0.0,56.0,21.4
2023-05-02,33.2,20.7,0.3,59.0,16.6
2023-05-03,32.1,20.9,0.6,62.0,15.5
2023-05-04,33.9,20.5,0.0,60.0,15.2
2023-05-05,35.0,21.4,0.0,59.0,20.8
2023-05-06,34.9,21.7,0.1,63.0,19.8
2023-05-07,33.8,23.5,1.4,67.0,15.2
2023-05-08,34.5,23.3,2.8,73.0,19.6
2023-05-09,36.8,23.7,1.3,69.0,16.3
2023-05-10,38.9,25.0,0.0,55.0,18.2
2023-05-11,40.9,24.2,0.0,45.0,22.4
2023-05-12,39.8,24.2,0.0,47.0,22.9
2023-05-13,36.8,24.3,0.0,53.0,21.7
2023-05-14,36.5,23.4,0.0,51.0,23.2
2023-05-15,36.0,22.4,0.0,63.0,20.5
2023-05-16,35.9,21.8,0.0,63.0,20.6
2023-05-17,37.7,21.9,0.0,58.0,21.2
2023-05-18,38.5,22.9,0.0,56.0,21.3
2023-05-19,39.0,23.2,0.0,53.0,24.0
2023-05-20,37.2,22.6,0.0,56.0,19.1
2023-05-21,36.8,22.1,0.0,62.0,19.2
2023-05-22,37.8,22.8,0.0,56.0,21.2
2023-05-23,39.5,23.3,0.0,48.0,26.7
2023-05-24,37.3,23.5,0.0,59.0,20.2
2023-05-25,35.2,23.3,0.0,62.0,22.4
2023-05-26,34.2,23.6,0.1,67.0,22.3
2023-05-27,34.7,22.0,0.0,64.0,19.2
2023-05-28,36.5,22.4,0.0,61.0,19.4
2023-05-29,38.9,22.5,0.1,63.0,20.9
2023-05-30,38.7,23.0,0.0,57.0,22.3
2023-05-31,39.9,24.0,0.0,56.0,21.6
2023-06-01,39.3,24.6,0.0,50.0,24.5
2023-06-02,35.8,23.2,0.0,61.0,19.7
2023-06-03,36.3,23.5,0.7,65.0,18.7
2023-06-04,33.5,24.1,1.8,70.0,20.6
2023-06-05,34.7,23.0,0.5,67.0,19.9
2023-06-06,36.0,22.8,0.0,63.0,17.4
2023-06-07,36.3,23.6,0.0,61.0,20.0
2023-06-08,36.2,23.9,0.1,65.0,19.0
2023-06-09,36.5,24.4,0.0,64.0,21.1
2023-06-10,34.9,24.7,2.0,65.0,24.5
2023-06-11,34.9,24.3,1.3,64.0,24.5
2023-06-12,34.4,23.7,0.6,62.0,28.0
2023-06-13,32.0,24.3,0.8,69.0,27.6
2023-06-14,32.4,24.2,2.5,73.0,26.8
2023-06-15,33.2,24.0,0.1,70.0,25.8
2023-06-16,31.7,23.7,0.4,72.0,31.4
2023-06-17,32.5,24.4,0.1,71.0,26.6
2023-06-18,33.1,24.0,0.5,73.0,25.9
2023-06-19,33.5,23.6,0.0,68.0,23.0
2023-06-20,33.5,23.4,0.0,68.0,22.7
2023-06-21,34.0,23.1,1.4,69.0,22.7
2023-06-22,33.9,23.6,0.9,67.0,21.6
2023-06-23,32.6,23.8,2.2,72.0,20.9
2023-06-24,32.6,23.6,6.5,77.0,21.3
2023-06-25,28.2,22.6,2.8,80.0,24.5
2023-06-26,26.1,22.9,3.8,84.0,23.4
2023-06-27,28.8,22.9,2.0,81.0,22.4
2023-06-28,28.9,23.0,10.5,83.0,26.6
2023-06-29,26.1,23.1,15.5,89.0,22.5
2023-06-30,27.1,22.7,23.5,88.0,30.2
2023-07-01,27.4,22.8,5.1,84.0,26.8
2023-07-02,28.5,23.1,4.3,84.0,24.1
2023-07-03,29.4,22.9,4.1,84.0,18.6
2023-07-04,29.7,23.2,4.9,83.0,19.9
2023-07-05,30.4,23.1,11.0,84.0,16.6
2023-07-06,26.6,23.1,5.4,86.0,29.3
2023-07-07,27.3,23.3,25.6,87.0,26.9
2023-07-08,27.8,23.2,20.6,84.0,30.3
2023-07-09,27.7,23.4,3.5,83.0,28.7
2023-07-10,27.5,23.1,1.3,83.0,25.1
2023-07-11,28.7,23.1,0.7,80.0,22.7
2023-07-12,26.5,23.0,9.8,87.0,18.8
2023-07-13,28.4,22.4,3.8,82.0,21.4
2023-07-14,28.2,22.9,24.6,85.0,23.2
2023-07-15,27.5,23.0,1.4,84.0,26.0
2023-07-16,28.2,22.7,4.5,83.0,23.9
2023-07-17,27.1,22.5,2.7,85.0,25.8
2023-07-18,25.5,23.0,13.3,88.0,32.8
2023-07-19,25.7,23.0,35.3,91.0,28.5
2023-07-20,26.9,23.1,3.5,86.0,32.3
2023-07-21,26.8,23.1,13.3,87.0,25.3
2023-07-22,27.6,23.1,11.5,88.0,29.2
2023-07-23,26.3,23.0,8.4,89.0,28.7
2023-07-24,26.7,23.2,11.5,86.0,28.7
2023-07-25,25.8,23.0,13.1,89.0,23.8
2023-07-26,26.1,22.7,22.4,89.0,24.8
2023-07-27,25.1,22.4,23.5,91.0,26.4
2023-07-28,26.3,22.5,7.6,89.0,28.4
2023-07-29,25.4,22.3,1.6,88.0,26.4
2023-07-30,27.1,22.7,3.4,85.0,27.9
2023-07-31,27.6,23.1,2.4,85.0,27.1
2023-08-01,27.2,23.2,2.1,84.0,30.5
2023-08-02,27.0,22.7,1.0,85.0,30.6
2023-08-03,26.6,23.1,1.9,85.0,34.2
2023-08-04,27.6,22.9,1.4,84.0,30.7
2023-08-05,27.3,23.0,2.5,85.0,28.4
2023-08-06,27.5,22.9,0.9,83.0,29.8
2023-08-07,28.1,22.8,0.3,82.0,29.9
2023-08-08,28.2,22.9,1.0,82.0,26.3
2023-08-09,28.3,22.5,1.3,81.0,24.1
2023-08-10,28.1,22.6,2.0,82.0,23.1
2023-08-11,28.6,21.6,1.2,80.0,19.7
2023-08-12,28.5,21.6,1.3,81.0,24.5
2023-08-13,27.5,22.1,1.6,81.0,25.3
2023-08-14,28.5,22.6,0.9,80.0,23.6
2023-08-15,28.3,22.0,0.8,79.0,22.3
2023-08-16,29.2,21.9,0.7,80.0,23.1
2023-08-17,28.1,21.7,0.1,80.0,24.6
2023-08-18,29.2,22.1,0.0,80.0,23.6
2023-08-19,28.7,22.5,1.0,82.0,24.6
2023-08-20,27.3,22.4,1.6,83.0,23.9
2023-08-21,28.6,21.8,1.1,81.0,23.3
2023-08-22,28.9,21.5,3.8,83.0,22.7
2023-08-23,28.7,21.3,0.2,80.0,22.9
2023-08-24,28.9,22.2,1.3,80.0,24.3
2023-08-25,28.8,22.9,2.0,83.0,22.8
2023-08-26,28.7,22.6,1.4,81.0,25.3
2023-08-27,28.5,22.4,2.4,81.0,24.5
2023-08-28,29.0,22.0,2.1,81.0,22.8
2023-08-29,29.3,22.0,1.3,79.0,17.9
2023-08-30,30.8,20.8,0.0,78.0,15.2
2023-08-31,30.7,21.7,1.1,80.0,14.8
2023-09-01,32.5,22.1,5.0,80.0,14.0
2023-09-02,30.5,22.6,2.5,83.0,16.2
2023-09-03,30.0,22.0,9.4,82.0,15.1
2023-09-04,30.0,21.9,0.9,81.0,17.5
2023-09-05,30.1,20.9,0.3,78.0,16.9
2023-09-06,29.6,21.4,0.9,79.0,21.5
2023-09-07,28.2,22.5,3.4,82.0,26.0
2023-09-08,27.9,22.5,24.2,89.0,26.7
2023-09-09,27.6,23.1,7.5,88.0,25.1
2023-09-10,28.2,22.6,1.1,83.0,25.2
2023-09-11,28.5,22.4,1.2,83.0,24.2
2023-09-12,29.0,21.4,3.3,80.0,22.0
2023-09-13,28.8,21.9,1.1,81.0,20.5
2023-09-14,29.3,21.9,0.8,81.0,20.2
2023-09-15,29.0,21.2,0.4,80.0,21.3
2023-09-16,26.8,22.9,0.0,83.0,26.9
2023-09-17,27.2,22.9,2.3,83.0,27.6
2023-09-18,28.4,22.2,3.0,82.0,25.8
2023-09-19,28.7,22.6,1.6,82.0,22.9
2023-09-20,29.3,23.4,2.3,81.0,20.6
2023-09-21,30.2,23.7,18.5,84.0,14.5
2023-09-22,27.8,23.2,33.4,90.0,14.5
2023-09-23,27.9,22.7,32.1,91.0,12.3
2023-09-24,28.0,21.9,7.9,88.0,14.5
2023-09-25,29.1,21.9,5.8,86.0,14.3
2023-09-26,29.7,22.0,14.5,85.0,13.3
2023-09-27,28.3,21.8,33.6,89.0,9.8
2023-09-28,29.3,22.1,11.2,87.0,14.0
2023-09-29,29.8,21.5,19.9,88.0,14.8
2023-09-30,29.1,21.8,9.6,89.0,16.4
2023-10-01,28.1,21.7,14.1,90.0,20.6
2023-10-02,28.1,21.9,0.0,82.0,17.3
2023-10-03,30.2,21.2,0.2,80.0,13.4
2023-10-04,30.1,21.8,0.0,80.0,13.1
2023-10-05,30.4,20.8,0.0,77.0,9.0
2023-10-06,30.2,20.6,0.0,77.0,9.8
2023-10-07,30.9,21.2,0.0,74.0,8.8
2023-10-08,31.1,20.8,0.0,72.0,8.2
2023-10-09,31.2,20.8,0.0,70.0,6.5
2023-10-10,31.7,20.7,0.0,67.0,9.7
2023-10-11,30.5,21.0,0.0,71.0,10.9
2023-10-12,31.5,21.6,0.5,70.0,10.3
2023-10-13,32.3,20.7,0.0,69.0,12.7
2023-10-14,31.9,20.6,0.0,64.0,12.1
2023-10-15,31.2,21.1,0.0,64.0,7.9
2023-10-16,31.4,21.7,0.5,63.0,12.6
2023-10-17,31.3,20.9,0.2,62.0,8.4
2023-10-18,31.1,21.7,0.0,59.0,12.7
2023-10-19,31.2,21.5,1.0,66.0,13.7
2023-10-20,30.7,21.5,1.9,70.0,12.0
2023-10-21,30.9,21.4,0.5,63.0,11.3
2023-10-22,32.1,22.5,0.0,57.0,14.8
2023-10-23,31.9,19.6,0.0,58.0,10.2
2023-10-24,31.6,21.9,0.0,49.0,10.3
2023-10-25,31.4,21.2,0.0,48.0,11.0
2023-10-26,30.4,19.8,0.0,45.0,14.0
2023-10-27,30.6,18.9,0.0,44.0,15.1
2023-10-28,30.5,19.1,0.0,46.0,10.9
2023-10-29,31.0,17.8,0.0,46.0,14.4
2023-10-30,31.4,20.1,0.0,48.0,13.6
2023-10-31,30.9,19.3,0.0,55.0,14.3
2023-11-01,30.8,18.4,0.0,52.0,11.3
2023-11-02,30.8,19.8,0.0,51.0,11.1
2023-11-03,31.4,20.2,0.0,53.0,12.0
2023-11-04,31.2,20.3,0.0,54.0,14.8
2023-11-05,31.8,19.6,0.0,53.0,13.7
2023-11-06,31.7,19.7,0.0,50.0,15.1
2023-11-07,31.4,19.8,0.0,55.0,15.5
2023-11-08,30.4,21.7,1.6,73.0,16.7
2023-11-09,30.8,19.9,9.5,80.0,15.0
2023-11-10,30.2,20.3,2.5,83.0,13.7
2023-11-11,31.2,19.6,0.0,70.0,14.1
2023-11-12,31.5,19.5,0.0,64.0,13.4
2023-11-13,30.8,19.7,0.0,61.0,7.7
2023-11-14,30.4,19.9,0.0,58.0,10.4
2023-11-15,29.6,17.1,0.0,51.0,10.1
2023-11-16,29.7,17.8,0.0,56.0,9.8
2023-11-17,29.7,18.1,0.0,54.0,11.3
2023-11-18,30.7,17.1,0.0,55.0,10.0
2023-11-19,31.7,17.7,0.0,59.0,8.7
2023-11-20,31.2,20.0,0.0,62.0,12.8
2023-11-21,30.2,19.2,0.0,58.0,14.3
2023-11-22,30.1,18.8,0.0,55.0,10.5
2023-11-23,30.8,18.8,0.0,57.0,9.5
2023-11-24,31.2,19.0,0.4,63.0,14.6
2023-11-25,30.0,18.7,1.9,70.0,14.3
2023-11-26,30.6,20.0,25.0,77.0,16.6
2023-11-27,28.5,19.3,2.4,80.0,14.3
2023-11-28,29.0,19.4,0.3,81.0,11.8
2023-11-29,29.2,19.0,0.3,78.0,8.7
2023-11-30,29.7,18.0,0.3,77.0,13.3
2023-12-01,29.7,17.4,0.3,73.0,8.3
2023-12-02,30.7,18.7,0.3,67.0,16.3
2023-12-03,30.3,18.9,0.0,69.0,14.9
2023-12-04,30.9,18.9,0.0,68.0,13.7
2023-12-05,30.3,18.4,0.0,67.0,10.2
2023-12-06,28.5,19.2,0.5,73.0,10.8
2023-12-07,27.9,17.8,0.5,76.0,8.7
2023-12-08,28.7,17.8,0.3,72.0,8.6
2023-12-09,29.5,17.5,0.0,67.0,10.5
2023-12-10,29.7,17.2,0.0,67.0,11.0
2023-12-11,29.8,18.2,0.0,61.0,9.5
2023-12-12,29.7,17.1,0.0,63.0,10.5
2023-12-13,29.4,16.0,0.0,61.0,13.1
2023-12-14,28.4,16.4,0.0,59.0,13.3
