ds,temp_max,temp_max_lower,temp_max_upper,temp_min,temp_min_lower,temp_min_upper,rainfall,rainfall_lower,rainfall_upper,humidity,humidity_lower,humidity_upper,wind_speed,wind_speed_lower,wind_speed_upper
2025-07-09,33.251562593882,30.51733089480061,35.76385721839086,27.860957174144616,25.74618759134436,29.897280293162975,12.030989304234748,3.6540004835595368,20.850615177346864,80.7127680356724,68.6171250190587,93.06203941707,14.009799689910338,7.986167908556988,19.989778858438296
2025-07-10,33.20767120674383,30.3959003458353,35.851015832931274,27.882182091041948,25.84482358076059,29.865856343385715,12.148666862925225,3.0434394355987533,20.851626667502103,80.36652143649972,68.49839439082925,92.57021498174002,14.363545237489062,8.390244442369639,20.470596341941985
2025-07-11,33.36116877447822,30.57774285444585,36.18518642585756,27.844308999763484,25.80769457367565,29.854395111531005,10.93175873839789,2.4222881098993283,20.043018588717192,79.92772362500523,67.36025691336265,91.64816730084034,13.827553235062503,7.591998140750083,20.069781668166794
2025-07-12,33.473655409548,30.784660425778295,36.060297330479756,27.991752300308885,26.038007243466645,30.029065497030885,9.793359861457462,1.2670002704661747,19.30010616866683,78.86301092333616,66.84737701426634,91.51292181907624,13.984549732291422,8.396019550624779,20.47739331277225
2025-07-13,33.67721537453896,30.922367405246895,36.420142779306396,27.95926450437419,26.007785809768194,29.995441338304214,9.041388270949984,0.15295209406263552,17.665665870915763,78.53457243892547,66.15889836502892,91.14317733219748,13.734035215911895,7.8699877438433745,19.415607906743944
2025-07-14,33.706255508453296,30.75013889345927,36.39050229737984,27.990922895621466,25.786434671885637,29.953616326167072,8.766509936852236,0.33109335898210823,17.62213270373983,78.5328272463395,66.75618741484868,90.52835293480486,13.482471125246594,7.2479291274307664,19.433736040700705
2025-07-15,33.672448160924255,30.85531086538741,36.32412841978215,28.077970981554348,26.02272955464654,30.10032913669348,8.602729295335992,0.18842170989162596,17.089694727399817,78.61878885623507,66.60390037285899,91.18073231251691,13.426508069686399,6.818433918130277,19.838624067577896
2025-07-16,33.57492976877931,30.884770621631557,36.215406177491346,28.1146671470413,25.99611751912212,29.98669812674875,8.400886605336604,-0.7117355984792245,17.29719804232734,78.32003028460825,66.80321939402027,90.17782159258586,13.909841522424863,7.724126486974651,20.05830228592648
2025-07-17,33.54533033881419,30.783418570973907,36.126186708922184,28.123141144535737,26.11951934793343,30.096037883871947,8.6864451693827,0.3629892012795557,17.69678232419864,77.97645035131748,64.97795661312738,90.3435410940878,14.348033394430736,7.874862260647916,20.42436278021417
2025-07-18,33.6980025726797,31.06291118765099,36.51527567604128,28.066057165786834,25.944878059303505,30.119937467681492,7.706653464431392,-1.0159989084824972,15.803644370908627,77.62066076495698,65.63788141270213,89.72916482387448,13.891278949656273,7.610043138295239,19.691008031333844
2025-07-19,33.79499498667709,31.031663785025557,36.420193265787454,28.188243706407647,26.065253477687392,30.197244379891664,6.867573934460877,-1.8867755625115104,15.08176440592249,76.71446831528878,64.24681952622709,88.7217857505429,14.12150544127763,7.926729142828868,20.31263153365968
2025-07-20,33.96917594065164,31.331172603993792,36.53119797552044,28.125006862070432,26.20221560724606,30.148254705015855,6.468749059042079,-2.0777467686408624,15.028356501793807,76.61354410491953,65.28549512217542,88.345351623261,13.937520130979856,7.944716939855556,20.0431405853901
2025-07-21,33.956052385172846,31.259506559346345,36.65163247715816,28.121103487329854,26.175544113245795,30.13462284478307,6.591333629932082,-2.1891853908053047,14.605751221322892,76.90028088032308,65.03017099276916,89.62750007907142,13.74519794841715,7.366308999577131,19.625526666174576
2025-07-22,33.86868535173589,31.255515407814336,36.619518512000916,28.168566109418702,26.14693029334123,30.188384863914838,6.858919542645763,-1.5193041185254497,16.04648560182702,77.32637365724435,65.95434649800201,89.99073835939872,13.740709109438875,7.623600677772239,19.528972999638942
2025-07-23,33.70785397119254,31.02697136388588,36.502163903634475,28.162532410800853,26.210890361401976,30.398424787369706,7.11128830778812,-1.6328446646692358,15.111604639252313,77.40903123243879,66.70993696311399,89.6060788859659,14.267372756699137,7.9480361510350095,20.31691610122227
2025-07-24,33.60704412284625,30.92204289566331,36.26469471672317,28.12608038737273,26.1263730309486,30.04527216634658,7.862467903069106,-1.1297295181074811,17.00473695394535,77.47701272601631,66.45533345965998,89.78561383612836,14.740475335688533,8.55705518725901,20.64527538667718
2025-07-25,33.68263145567656,31.041615346893895,36.395887492770775,28.02286845509515,26.011023025856293,29.991510089572365,7.3481722395490845,-1.2619329684974276,15.818032359593465,77.55130163703775,64.88969351744404,88.61063726858666,14.31003348243209,8.06172448722241,20.136737638309835
